sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images,related_skus,crosssell_skus,upsell_skus
MH04-L-Yellow,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-L-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XL-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XL-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XL-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XL-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XL-Yellow,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XL-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04,,Default,configurable,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",,1,Taxable Goods,"Catalog, Search",60,,,,,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Organic Cotton,pattern=Solid,climate=All-weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,performance_fabric=Yes,erin_recommends=No,new=No,sale=Yes",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH04-XS-Green,size=XS,color=Green|sku=MH04-XS-White,size=XS,color=White|sku=MH04-XS-Yellow,size=XS,color=Yellow|sku=MH04-S-Green,size=S,color=Green|sku=MH04-S-White,size=S,color=White|sku=MH04-S-Yellow,size=S,color=Yellow|sku=MH04-M-Green,size=M,color=Green|sku=MH04-M-White,size=M,color=White|sku=MH04-M-Yellow,size=M,color=Yellow|sku=MH04-L-Green,size=L,color=Green|sku=MH04-L-White,size=L,color=White|sku=MH04-L-Yellow,size=L,color=Yellow|sku=MH04-XL-Green,size=XL,color=Green|sku=MH04-XL-White,size=XL,color=White|sku=MH04-XL-Yellow,size=XL,color=Yellow",,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-XS-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-XS-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-XS-Red,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-XS-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-XS-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-XS-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-S-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-S-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-S-Red,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-S-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-S-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-S-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-M-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-M-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-M-Red,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-M-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-M-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-M-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-L-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-L-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-l-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH05-L-Red,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Hollister Backyard Sweatshirt-L-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-l-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
